epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,971.382,0.78581,0.88358,1.10278,0.942,0.97821,0.98454,0.80642,0.63314,0.50818,0.92728,0.00059604,0.00059604,0.00059604
103,980.89,0.76004,0.83949,1.06963,0.97212,0.96451,0.98593,0.7995,0.6535,0.50243,0.93446,0.000592041,0.000592041,0.000592041
104,990.273,0.7682,0.86818,1.08573,0.97414,0.96836,0.98665,0.79392,0.65707,0.52372,0.93255,0.000588041,0.000588041,0.000588041
105,999.805,0.75828,0.84951,1.0833,0.96444,0.97304,0.98524,0.80428,0.62965,0.51422,0.92818,0.000584042,0.000584042,0.000584042
106,1009.18,0.78175,0.86121,1.09794,0.97508,0.97059,0.98957,0.81573,0.6248,0.50207,0.92545,0.000580042,0.000580042,0.000580042
107,1018.73,0.76585,0.84888,1.0843,0.96396,0.95827,0.98719,0.80374,0.6298,0.50284,0.92612,0.000576042,0.000576042,0.000576042
108,1028.18,0.78383,0.87372,1.09961,0.98602,0.95632,0.99003,0.80906,0.61609,0.49537,0.92092,0.000572043,0.000572043,0.000572043
109,1037.69,0.7507,0.82853,1.07369,0.97054,0.96778,0.98145,0.80531,0.64698,0.49823,0.92984,0.000568043,0.000568043,0.000568043
110,1047.07,0.7702,0.86402,1.09086,0.96567,0.96095,0.98095,0.80778,0.62478,0.48542,0.91992,0.000564044,0.000564044,0.000564044
111,1056.56,0.75657,0.83744,1.08054,0.97898,0.96434,0.98785,0.81763,0.60733,0.48544,0.92345,0.000560044,0.000560044,0.000560044
112,1066.01,0.73043,0.81838,1.0702,0.96972,0.96566,0.98986,0.81073,0.61234,0.49571,0.91848,0.000556044,0.000556044,0.000556044
113,1075.5,0.75866,0.83618,1.08742,0.98052,0.95603,0.9841,0.80537,0.6341,0.49352,0.92802,0.000552045,0.000552045,0.000552045
114,1084.93,0.75528,0.84313,1.08992,0.9584,0.9716,0.98493,0.8124,0.61458,0.48304,0.92038,0.000548045,0.000548045,0.000548045
115,1094.27,0.71975,0.7938,1.049,0.97048,0.96485,0.9874,0.8189,0.60407,0.4849,0.91893,0.000544046,0.000544046,0.000544046
116,1103.84,0.7291,0.80742,1.06879,0.98889,0.96993,0.99257,0.82682,0.58163,0.47571,0.91296,0.000540046,0.000540046,0.000540046
117,1113.31,0.72209,0.80566,1.06357,0.95325,0.98002,0.9862,0.82688,0.57175,0.4892,0.90852,0.000536046,0.000536046,0.000536046
118,1122.82,0.74565,0.82901,1.07742,0.96724,0.97023,0.98546,0.82216,0.61524,0.48692,0.9225,0.000532047,0.000532047,0.000532047
119,1132.25,0.74387,0.82486,1.08198,0.97414,0.96087,0.99012,0.82272,0.61159,0.47622,0.91729,0.000528047,0.000528047,0.000528047
