epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,346.854,1.35014,1.48062,1.4902,0.66355,0.56003,0.60641,0.37436,1.52841,1.53408,1.49023,0.00207239,0.00207239,0.00207239
41,356.256,1.17985,1.36173,1.43189,0.78998,0.66693,0.72366,0.40675,1.63807,1.30843,1.48761,0.00188402,0.00188402,0.00188402
42,364.536,1.09856,1.10364,1.34871,0.77944,0.71138,0.74036,0.37762,1.75237,1.32408,1.62929,0.00169565,0.00169565,0.00169565
43,372.576,1.09779,1.05502,1.36521,0.80877,0.65194,0.7249,0.32281,2.02146,1.32449,1.81893,0.00150728,0.00150728,0.00150728
44,380.966,1.05528,0.99044,1.33391,0.79228,0.74685,0.78887,0.44712,1.47838,1.16376,1.39478,0.00131891,0.00131891,0.00131891
45,389.131,1.06618,0.96791,1.3432,0.80354,0.69322,0.77762,0.47046,1.40765,1.15674,1.39762,0.00113054,0.00113054,0.00113054
46,397.751,1.01506,0.92524,1.30709,0.78655,0.71047,0.78536,0.46264,1.42339,1.07437,1.40518,0.000942175,0.000942175,0.000942175
47,406.039,1.00274,0.90585,1.26879,0.83227,0.68943,0.79501,0.48937,1.35156,1.08114,1.35723,0.000753806,0.000753806,0.000753806
48,414.225,1.00256,0.92123,1.26515,0.91072,0.74637,0.81453,0.5044,1.42563,1.02964,1.35196,0.000565438,0.000565438,0.000565438
49,422.393,0.94929,0.83567,1.23711,0.88592,0.71418,0.82294,0.49864,1.50427,1.01112,1.40405,0.000377069,0.000377069,0.000377069
50,430.591,0.94432,0.81798,1.24182,0.81674,0.79486,0.84579,0.5238,1.4165,0.96938,1.34024,0.000188701,0.000188701,0.000188701
