epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,50.8116,1.02938,1.2726,1.18857,0.61936,0.41705,0.39268,0.24811,1.28651,1.85161,1.36631,0.00113742,0.00113742,0.00113742
62,51.5794,1.09089,1.40177,1.18563,0.78412,0.29858,0.46185,0.31593,1.27242,1.7103,1.33817,0.00112838,0.00112838,0.00112838
63,52.423,0.97913,1.33815,1.16621,0.53446,0.49499,0.50814,0.33491,1.29975,1.72209,1.35932,0.00111924,0.00111924,0.00111924
64,53.2644,1.06505,1.40321,1.18709,0.54334,0.45629,0.47118,0.29601,1.36838,1.80943,1.43245,0.00111,0.00111,0.00111
65,54.0362,1.03777,1.35163,1.17256,0.50579,0.45259,0.44957,0.25711,1.39678,1.90171,1.47774,0.00110066,0.00110066,0.00110066
66,54.788,0.96539,1.2696,1.14845,0.43065,0.50418,0.46329,0.27784,1.35159,1.88732,1.46937,0.00109124,0.00109124,0.00109124
67,55.5478,1.01134,1.26766,1.21396,0.55051,0.51016,0.54459,0.33468,1.3217,1.78432,1.48009,0.00108172,0.00108172,0.00108172
68,56.3131,0.96983,1.22571,1.16931,0.45112,0.64578,0.55592,0.34384,1.36078,1.74568,1.48567,0.00107211,0.00107211,0.00107211
69,57.1578,1.02036,1.31722,1.19987,0.47191,0.65636,0.52863,0.32303,1.33285,1.77951,1.49241,0.00106242,0.00106242,0.00106242
70,57.9065,1.01413,1.28925,1.20113,0.46771,0.5919,0.4663,0.29868,1.26466,1.82323,1.44931,0.00105264,0.00105264,0.00105264
71,58.6481,0.94297,1.14957,1.13239,0.48,0.55848,0.46039,0.28888,1.30101,1.80508,1.46449,0.00104278,0.00104278,0.00104278
72,59.3942,0.95441,1.22777,1.15515,0.60507,0.57435,0.52035,0.32098,1.3006,1.75452,1.45195,0.00103284,0.00103284,0.00103284
