epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,423.025,0.71279,0.80406,1.05536,0.98369,0.95808,0.99167,0.8455,0.54905,0.48962,0.88727,0.000430057,0.000430057,0.000430057
59,430.224,0.7114,0.79674,1.05876,0.96011,0.98372,0.99135,0.83368,0.55773,0.49209,0.88567,0.000420058,0.000420058,0.000420058
60,437.425,0.71328,0.79138,1.05813,0.98674,0.96635,0.99203,0.84664,0.53591,0.48603,0.88117,0.000410059,0.000410059,0.000410059
61,444.601,0.70479,0.79485,1.05299,0.98511,0.98513,0.99324,0.83474,0.57735,0.48963,0.89017,0.00040006,0.00040006,0.00040006
62,451.79,0.69629,0.77992,1.0484,0.97245,0.96208,0.99138,0.83609,0.57508,0.49375,0.89525,0.000390061,0.000390061,0.000390061
63,458.989,0.70074,0.78345,1.05119,0.98428,0.97051,0.99241,0.86078,0.48852,0.4764,0.86968,0.000380062,0.000380062,0.000380062
64,466.261,0.68582,0.76799,1.04132,0.99387,0.97556,0.99343,0.83534,0.58895,0.48133,0.89752,0.000370063,0.000370063,0.000370063
65,473.47,0.70759,0.78476,1.05203,0.97259,0.97661,0.99097,0.85238,0.52334,0.47657,0.88155,0.000360064,0.000360064,0.000360064
66,480.803,0.66346,0.74668,1.02896,0.99332,0.96722,0.99104,0.84367,0.56842,0.47416,0.8907,0.000350065,0.000350065,0.000350065
67,488.018,0.68072,0.75864,1.04264,0.96516,0.98083,0.99072,0.86248,0.49779,0.46667,0.87218,0.000340066,0.000340066,0.000340066
68,495.295,0.6822,0.76733,1.04074,0.9894,0.97051,0.99286,0.84912,0.53536,0.46444,0.88233,0.000330067,0.000330067,0.000330067
69,502.492,0.69379,0.7778,1.0469,0.98439,0.97213,0.99178,0.85519,0.50518,0.4593,0.87467,0.000320068,0.000320068,0.000320068
70,509.702,0.68748,0.76695,1.04662,0.99282,0.97103,0.99253,0.86504,0.49318,0.45719,0.87541,0.000310069,0.000310069,0.000310069
71,516.965,0.66048,0.72949,1.02217,0.97603,0.98243,0.99269,0.85935,0.49905,0.45009,0.87324,0.00030007,0.00030007,0.00030007
72,524.181,0.6746,0.75583,1.03443,0.97553,0.98278,0.99287,0.85141,0.53578,0.46332,0.88211,0.000290071,0.000290071,0.000290071
73,531.382,0.68988,0.76901,1.04443,0.98196,0.98114,0.99304,0.85041,0.52166,0.45951,0.88142,0.000280072,0.000280072,0.000280072
74,538.587,0.66315,0.73886,1.0296,0.98741,0.96914,0.99256,0.84867,0.52735,0.45543,0.88308,0.000270073,0.000270073,0.000270073
75,545.942,0.68258,0.76038,1.04287,0.98469,0.96384,0.99231,0.84133,0.57207,0.46405,0.88877,0.000260074,0.000260074,0.000260074
76,553.14,0.67355,0.74737,1.03566,0.98892,0.96365,0.99278,0.84983,0.52221,0.46081,0.87697,0.000250075,0.000250075,0.000250075
77,560.325,0.68271,0.7574,1.04044,0.9843,0.97326,0.99297,0.84671,0.54089,0.45112,0.88456,0.000240076,0.000240076,0.000240076
78,567.52,0.66223,0.73291,1.03352,0.99244,0.96969,0.99261,0.87297,0.46325,0.43732,0.8658,0.000230077,0.000230077,0.000230077
79,574.766,0.66242,0.73105,1.03154,0.98895,0.96786,0.99276,0.87544,0.47188,0.43436,0.86767,0.000220078,0.000220078,0.000220078
80,582.071,0.63673,0.70605,1.01787,0.99249,0.96907,0.99333,0.85748,0.50801,0.43828,0.87135,0.000210079,0.000210079,0.000210079
81,589.262,0.66451,0.74875,1.03458,0.99168,0.96918,0.99239,0.8501,0.53487,0.44523,0.87811,0.00020008,0.00020008,0.00020008
82,596.455,0.65857,0.72783,1.03304,0.97604,0.9734,0.99167,0.86905,0.48086,0.43789,0.86716,0.000190081,0.000190081,0.000190081
